filename,Event,EventTAG,LAT,LON,DEP,LEN_f,WID,Mw,Mo,STRK,DIP,RAKE,Htop,HypX,HypZ,avTr,avVr,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN_inv,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s2016MARIAN02HAYE.fsp,Mariana Islands,s2016MARIAN02HAYE,18.5153,145.5293,212.4,119.0,119.0,7.7,4.59e+20,190.0,33.0,129.28014635904424,179.99,59.5,59.5,2.1,2.1,17.0,17.0,0.0,1.0,7.0,7.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,67.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016NEARCO01HAYE.fsp,Near Coast Of Ecuador,s2016NEARCO01HAYE,0.3482,-79.972,20.0,210.0,160.0,7.82,7.06e+20,29.0,15.0,122.61521683158313,0.58,119.0,75.0,3.0,2.3,15.0,16.0,0.0,1.0,14.0,10.0,5.0,1.0,2.2,1.1,asymetriccosine,0.0,52.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016NORCIA01PIZZ.fsp,Norcia,s2016NORCIA01PIZZ,42.84,13.08,9.5,36.0,13.0,6.5,7.1e+18,160.0,40.0,-90.0,1.46515487892,10.0,8.5,-99.0,-99.0,30.0,13.0,0.05,0.5,1.2,1.0,31.0,1.0,0.4,0.4,delta,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2016OFFE.C01HAYE.fsp,"Off E. Coast Of N. Island, N.Z.",s2016OFFE.C01HAYE,-37.401,179.055,19.0,120.0,72.0,7.02,4.42e+19,351.0,26.0,-144.47684496436412,4.2,57.5,33.75,2.1,2.3,24.0,16.0,0.0,1.0,5.0,4.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016SOLOMO01HAYE.fsp,Solomon Islands,s2016SOLOMO01HAYE,-10.6741,161.3351,41.0,133.0,87.0,7.79,6.36e+20,290.0,50.0,60.894227719311566,3.23,66.5,49.3,2.0,2.2,19.0,15.0,0.0,1.0,7.0,5.8,5.0,1.0,1.6,0.8,asymetriccosine,0.0,90.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016SOUTHG01HAYE.fsp,South Georgia Island Region,s2016SOUTHG01HAYE,-55.3394,-31.9394,12.0,90.0,36.0,7.38,1.53e+20,133.0,35.0,101.8974599918988,4.77,42.5,12.6,2.2,2.5,18.0,10.0,0.0,1.0,5.0,3.6,5.0,1.0,1.6,0.8,asymetriccosine,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016SOUTHS01HAYE.fsp,South Sandwich Islands Region,s2016SOUTHS01HAYE,-56.2571,-27.0364,78.0,75.0,73.5,7.15,6.96e+19,99.0,67.0,-53.889702410132486,40.94,32.5,40.25,2.1,1.8,15.0,21.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016SOUTHW01HAYE.fsp,"Southwest Of Sumatra, Indonesia",s2016SOUTHW01HAYE,-4.905,94.236,24.0,250.0,45.0,7.77,6.02e+20,274.0,84.0,170.0696906843937,1.62,125.0,22.5,3.8,1.3,25.0,9.0,0.0,1.0,10.0,5.0,8.0,1.0,2.2,1.1,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016SOUTHW02HAYE.fsp,"Southwest Of Sumatra, Indonesia",s2016SOUTHW02HAYE,-4.905,94.236,23.0,250.0,45.0,7.77,6e+20,5.0,79.0,4.096583151204263,0.91,125.0,22.5,4.3,1.3,25.0,9.0,0.0,1.0,10.0,5.0,8.0,1.0,2.2,1.1,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016USSITA01PIZZ.fsp,Ussita,s2016USSITA01PIZZ,42.88,13.1,7.5,30.0,13.0,6.09,1.76e+18,160.0,40.0,-80.0,1.20068142507,16.0,6.0,-99.0,-99.0,25.0,13.0,0.05,0.5,1.2,1.0,21.0,1.0,0.4,0.4,delta,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2016VANUAT01HAYE.fsp,Vanuatu Islands,s2016VANUAT01HAYE,-16.0941,167.3368,35.0,55.0,52.0,6.98,3.86e+19,332.0,37.0,84.92255208561816,19.35,27.5,26.0,1.8,2.3,11.0,13.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,26.0,0.0,0.0,0.0,0.0,0.0,,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2017CAMPOT01CHEL.fsp,"Campotosto, Italy",s2017CAMPOT01CHEL,42.55,13.29,8.5,21.0,18.0,5.95,9.2e+17,149.24,48.78,-101.9274771561203,0.0,8.99,11.3,999.0,999.0,14.0,12.0,999.0,999.0,1.5,1.5,999.0,1.0,999.0,0.0,geodetic,0.0,0.0,0.0,0.0,48.0,3259.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2017CHIAPA01OKUW.fsp,"Chiapas, Mexico",s2017CHIAPA01OKUW,14.85,-94.11,18.0,145.0,65.0,8.1,1.88e+21,316.0,81.0,-77.54859569814441,5.654,12.5,12.5,999.0,999.0,29.0,13.0,0.0,0.21,5.0,5.0,39.0,1.0,50.0,0.8,multiwin,0.0,34.0,,0.0,0.0,0.0,,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
s2017SOLOMO01HAYE.fsp,Solomon Islands,s2017SOLOMO01HAYE,-6.2669,155.1189,136.0,120.0,105.0,7.88,8.79e+20,135.0,55.0,109.37717900162107,104.46,60.0,38.5,2.4,2.0,15.0,15.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2017SOLOMO02HAYE.fsp,Solomon Islands,s2017SOLOMO02HAYE,-6.2669,155.1189,136.0,120.0,105.0,7.88,8.78e+20,298.0,37.0,64.76277697684962,112.83,60.0,38.5,2.5,2.2,15.0,15.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2018IBURIH02KOBA.fsp,"Iburi, Hokkaido, Japan",s2018IBURIH02KOBA,42.6821,142.0254,41.4082,21.0,30.0,6.59,9.8e+18,350.0,70.0,103.78,14.6,10.5,28.5,5.0,2.9,7.0,10.0,0.05,0.4,3.0,3.0,5.0,1.0,1.0,0.0,box-car,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2020ELAZIĞ01GALL.fsp,Elazığ,s2020ELAZIĞ01GALL,38.393893,39.101344,9.9,75.0,20.0,6.77,1.8e+19,246.0,80.0,0.0,0.0519224698779208,25.0,10.0,-99.0,-99.0,50.0,20.0,0.05,0.15,1.5,1.0,63.0,1.0,0.4,0.4,delta,24.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2020SAMOSI01SUNx.fsp,"Samos Island, Aegean Sea",s2020SAMOSI01SUNx,37.9,26.82,10.04,102.0,33.0,7.05,4.78e+19,276.0,48.0,-58.0128,0.0,54.0,15.0,1.5,3.0,34.0,11.0,0.0,1.0,3.0,3.0,5.0,1.0,999.0,999.0,unknown,999.0,,,,999.0,999.0,,,999.0,999.0,999.0,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,
s2020SAMOSx01PLIC.fsp,Samos,s2020SAMOSx01PLIC,37.899,26.589,7.7,100.0,24.0,7.0,4e+19,265.0,40.0,-110.0,-0.0134513162384708,50.0,12.0,-99.0,-99.0,40.0,12.0,0.02,0.15,2.5,2.0,41.0,1.0,0.5,0.5,delta,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
