filename,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s1906SANFRA01SONG.fsp,48.0,1.0,0.01,0.1,10.0,12.0,1.0,1.0,0.0,0.0,EGF,0.0,5.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1906SANFRA01THAT.fsp,48.0,1.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1923KANTOJ01KOBA.fsp,10.0,7.0,0.02,0.4,13.0,10.0,1.0,1.0,1.5,0.0,triang,3.0,5.0,999.0,999.0,0.0,0.0,0.0,0.0,240.0,200.0,999.0,999.0,0.0,0.0,0.0,0.0,90.0,60.0,999.0,999.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1923KANTOJ01WALD.fsp,10.0,7.0,0.0,0.07,13.0,10.0,3.0,1.0,4.0,2.0,triang,0.0,6.0,31.0,225.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1944TONANK01ICHI.fsp,11.0,7.0,0.0,0.5,20.0,20.0,8.0,1.0,5.0,2.5,triang,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1944TONANK01KATO.fsp,4.0,3.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1944TONANK01KIKU.fsp,7.0,4.0,0.05,0.5,20.0,20.0,10.0,1.0,3.0,1.5,triang,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1944TONANK01SATA.fsp,3.0,3.0,0.0,0.0,90.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1944TONANK01TANI.fsp,7.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1945MIKAWA01KIKU.fsp,5.0,3.0,0.05,0.5,5.0,5.0,5.0,1.0,2.0,1.0,triang,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1946NANKAI01BABA.fsp,8.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1946NANKAI01KATO.fsp,6.0,3.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1946NANKAI01SATA.fsp,4.0,3.0,0.0,0.0,90.0,60.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,999.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1946NANKAI01TANI.fsp,8.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1961KITAMI01TAKE.fsp,4.0,3.0,0.0,0.5,4.0,4.0,1.0,1.0,3.0,0.0,parab.ramp,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1968HYUGAx01YAGI.fsp,8.0,7.0,999.0,999.0,9.0,9.0,1.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1968TOKACH01NAGA.fsp,12.0,6.0,0.03,0.4,20.0,20.0,1.0,1.0,999.0,0.0,unknown,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1969GIFUxK01TAKE.fsp,5.0,4.0,0.0,0.5,4.0,2.8,1.0,1.0,3.0,0.0,parab.ramp,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1974IZUxHA01TAKE.fsp,5.0,3.0,0.0,0.5,5.0,3.0,1.0,1.0,3.0,0.0,parab.ramp,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1975OITAxK01TAKE.fsp,3.0,3.0,0.0,0.5,3.33,3.33,1.0,1.0,3.0,0.0,parab.ramp,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1978MIYAGI01YAMA.fsp,8.0,7.0,0.02,0.5,10.0,10.0,1.0,1.0,999.0,0.0,unknown,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1978TABASI01HART.fsp,20.0,10.0,0.2,2.0,4.75,4.5,1.0,1.0,0.7,0.0,triang,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1979COYOTE01LIUx.fsp,20.0,20.0,0.0,2.0,0.5,0.5,1.0,1.0,0.5,0.0,triang,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1979IMPERI01ARCH.fsp,15.0,14.0,0.0,1.0,2.5,1.0,1.0,1.0,-99.0,0.0,boxcar,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1979IMPERI01HART.fsp,14.0,4.0,0.1,1.0,3.0,2.6,1.0,1.0,0.7,0.2,triang,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1979IMPERI01ZENG.fsp,84.0,20.0,0.0,2.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1979PETATL01MEND.fsp,12.0,12.0,0.01,0.2,10.0,10.0,10.0,1.0,1.0,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1980IZUxHA01TAKE.fsp,5.0,4.0,0.0,0.5,4.0,3.0,1.0,1.0,3.0,0.0,parab.ramp,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1981PLAYAA01MEND.fsp,12.0,14.0,0.0,0.2,5.0,5.0,1.0,1.0,1.0,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1982NEWBRU01HART.fsp,8.0,8.0,0.01,0.5,1.0,1.13,10.0,1.0,0.2,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1983BORAHP01MEND.fsp,16.0,8.0,0.0,0.5,3.25,3.33,1.0,1.0,0.6,0.0,triang,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1984MORGAN01BERO.fsp,61.0,11.0,0.2,4.0,0.5,1.0,1.0,1.0,0.2,0.0,kostrov,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1984MORGAN01HART.fsp,27.0,6.0,0.2,2.0,1.0,1.92,1.0,1.0,0.3,0.2,triang,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1984NAGANO01TAKE.fsp,4.0,3.0,0.0,0.5,3.0,3.0,1.0,1.0,1.5,0.0,parab.ramp,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1985MICHOA01MEND.fsp,12.0,10.0,0.0,0.5,15.0,13.9,3.0,1.0,2.0,0.0,triang,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1985NAHANN01HART.fsp,15.0,10.0,0.0,1.0,2.66,1.74,10.0,1.0,0.2,0.0,boxcar,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1985NAHANN02HART.fsp,18.0,9.0,0.2,3.0,2.67,2.36,15.0,1.0,0.2,0.0,boxcar,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1985ZIHUAT01MEND.fsp,12.0,12.0,0.0,0.5,7.5,7.5,1.0,1.0,1.0,0.0,boxcar,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1986NORTHP01HART.fsp,11.0,8.0,0.0,3.0,2.0,1.9,1.0,1.0,0.4,0.0,triang,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1986NORTHP01MEND.fsp,11.0,8.0,0.0,0.5,2.0,1.9,1.0,1.0,0.6,0.0,triang,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1987ELMORE01LARS.fsp,10.0,5.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1987SUPERS01LARS.fsp,10.0,5.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1987WHITTI01HART.fsp,10.0,10.0,0.2,3.0,1.0,1.0,2.0,1.0,0.2,0.0,triang,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1988SAGUEN01HART.fsp,10.0,9.0,0.01,0.5,1.0,1.1,10.0,1.0,0.2,0.0,boxcar,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,29.22,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989LOMAPR01BERO.fsp,81.0,15.0,0.3,2.0,0.5,1.0,1.0,1.0,0.3,0.0,kostrov,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989LOMAPR01EMOL.fsp,140.0,56.0,0.5,5.0,0.25,0.25,1.0,1.0,0.0,0.0,unknown,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989LOMAPR01STEI.fsp,19.0,8.0,0.05,1.0,2.0,2.12,1.0,1.0,1.0,0.0,triang,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989LOMAPR01WALD.fsp,12.0,8.0,0.1,1.0,3.33,2.5,3.0,1.0,0.7,0.1,triang,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,31.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989LOMAPR01ZENG.fsp,80.0,28.0,0.1,2.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1989UNGAVA01HART.fsp,13.0,6.0,0.01,0.5,1.0,1.0,10.0,1.0,0.2,0.0,boxcar,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.91,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1990MARIAN01HAYE.fsp,15.0,10.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,10.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1991SIERRA01WALD.fsp,10.0,10.0,0.2,5.0,0.7,0.6,1.0,1.0,0.2,0.1,triang,14.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,75.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1992JOSHUA01BENN.fsp,35.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,999.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1992JOSHUA01HOUG.fsp,22.0,20.0,0.2,5.0,1.0,1.0,0.0,1.0,0.0,0.0,EGF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1992LITTLE01SILV.fsp,3.0,2.0,999.0,999.0,2.33,3.31,1.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1993PUMQUx01WANG.fsp,30.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s1993TAPUTA01MAxx.fsp,29.0,26.0,0.0,0.0,0.5,0.5,1.0,1.0,0.3,0.0,triang,12.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1994NANAOT01MAxx.fsp,26.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,triang,9.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1994NORTHR01DREG.fsp,23.0,27.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,triang,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994NORTHR01HART.fsp,14.0,14.0,0.1,1.0,1.43,1.78,3.0,1.0,0.6,0.2,triang,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994NORTHR01HUDN.fsp,10.0,13.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994NORTHR01WALD.fsp,14.0,14.0,0.0,1.0,1.29,1.71,3.0,1.0,0.6,0.2,triang,38.0,13.0,0.0,0.0,26.0,0.0,0.0,0.0,30.0,51.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0,35.4,2.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994NORTHR01ZENG.fsp,36.0,48.0,0.0,1.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994SANRIK01HAYE.fsp,14.0,19.0,0.0,1.0,15.0,7.9,5.0,1.0,3.4,1.7,asymetriccosine,0.0,72.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994SANRIK01NAGA.fsp,11.0,14.0,0.03,0.4,10.0,10.0,999.0,1.0,999.0,999.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1994TAIWAN01MAxx.fsp,21.0,21.0,0.0,0.0,0.3,0.3,1.0,1.0,0.4,0.0,triang,12.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1994TAIWAN02MAxx.fsp,21.0,21.0,0.0,0.0,0.3,0.3,1.0,1.0,0.4,0.0,triang,12.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
